Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1,6396,3000,0,3,0.000469,0,0,8.9,103466,1482,1030,724,3188,186,2278,20,31,693,894,40,92
1,4171,1734,0,18,0.0043155,0,0,5.1,120000,721,856,410,1853,104,1415,11,20,768,1088,44,84
1,4892,1902,0,0,0,0,1,10.3,78214,1555,1084,126,1638,170,1951,32,15,1086,1664,114,145
1,4281,1852,0,0,0,0,1,5.6,83750,1191,833,286,2063,188,1147,35,32,816,1136,79,73
1,4346,1894,0,0,0,0,0,2.4,150417,512,875,203,2207,93,1594,7,14,431,545,45,10
1,4603,2263,0,2,0.0004345,0,0,6.2,138095,606,661,465,2597,134,1219,48,24,581,846,81,30
1,4480,1812,0,15,0.0033482,0,0,5.1,120197,745,838,583,2530,75,1190,19,25,641,983,78,20
1,2978,1212,0,8,0.0026864,0,0,5.9,156442,498,648,498,1964,72,604,20,18,300,388,78,15
1,3706,1833,0,17,0.0045872,0,1,14.9,72188,1139,608,697,2038,106,942,33,13,574,903,321,107
1,2871,1214,0,0,0,0,0,4.6,89583,744,528,195,1498,86,678,27,8,574,825,36,27
1,3212,1602,0,0,0,0,0,8,122000,583,608,273,1563,77,1198,24,10,340,512,174,54
1,5121,2030,0,0,0,1,1,15.2,68971,1620,1084,196,2273,157,1059,29,38,1565,2557,255,133
1,6076,2487,0,14,0.0023041,0,0,15.1,122794,1953,1255,519,2655,112,1876,39,41,1353,1920,329,116
1,5565,2247,0,26,0.0046721,0,1,17.4,64306,1703,1127,271,3143,139,964,21,28,1270,2160,134,51
1,2625,1283,0,27,0.0102857,0,0,3.2,157045,212,394,203,1713,39,646,5,10,212,332,48,0
1,3128,1453,0,1,0.0003197,0,0,7.4,120208,395,589,273,2050,54,615,24,19,366,550,48,31
1,5274,2190,0,5,0.000948,0,0,1.5,166875,648,1217,651,3336,74,1218,4,14,628,691,88,128
1,2719,1092,0,21,0.0077234,0,0,6.7,178500,319,658,372,1855,32,639,5,3,185,276,42,10
1,1934,746,0,22,0.0113754,0,0,3.1,205833,100,531,410,1455,4,367,4,2,102,86,29,0
1,4838,1846,0,104,0.0214965,0,0,9.1,172344,824,1139,1044,3238,40,1190,11,20,339,392,217,0
1,6116,2083,0,150,0.0245258,0,0,1.6,181935,211,1691,1198,4195,42,1551,11,7,310,199,12,15
1,3553,1264,0,9,0.0025331,0,0,5.7,169375,419,933,624,2420,12,911,8,6,196,166,27,18
1,2948,1078,0,0,0,0,0,1.1,151111,206,734,660,2110,10,682,0,3,143,145,25,0
1,4328,1496,0,2,0.0004621,0,0,1.1,194009,148,1243,734,3157,20,905,6,8,232,168,8,0
1,4020,1648,0,0,0,0,0,2.3,205833,227,963,824,3000,18,812,17,3,170,146,37,0
1,3131,1158,0,0,0,0,0,2.4,230288,160,841,556,2077,16,842,6,18,172,150,0,8
1,4688,1880,0,57,0.0121587,0,0,2.2,208029,232,1131,1222,3483,22,979,10,2,192,120,159,16
1,6139,2376,0,0,0,0,0,2.8,131364,1475,1569,935,3741,98,1753,10,15,522,632,79,0
1,4775,1966,0,9,0.0018848,0,0,7.2,150598,825,1142,511,2400,175,1785,21,7,387,506,82,0
1,5290,1948,0,7,0.0013233,0,0,1.3,178694,115,1349,1005,2927,49,2045,8,4,257,197,104,9
1,1840,708,0,5,0.0027174,0,0,1.6,221500,82,446,410,1226,38,470,1,0,105,81,14,17
1,2558,1031,0,0,0,0,0,4.4,145833,437,657,464,1424,30,926,9,6,163,150,106,32
1,5354,2032,0,67,0.012514,0,0,5.4,156406,640,1354,772,3311,91,1540,10,14,388,374,84,27
1,6402,2397,0,4,0.0006248,0,0,4.9,143309,593,1720,791,3391,163,2313,26,8,501,492,65,59
1,5445,1896,0,12,0.0022039,0,0,6.7,211375,500,1565,1011,3575,38,1541,10,6,275,160,40,12
1,4849,1777,0,5,0.0010311,0,0,1.4,242778,200,1352,724,3718,76,773,5,6,271,185,22,29
1,3671,1764,0,97,0.0264233,0,0,8.9,158214,587,646,777,2777,126,503,11,3,251,246,125,57
1,4062,2324,0,200,0.0492368,0,0,13.3,152016,770,424,998,3051,74,703,3,11,220,215,461,15
1,3639,1374,0,0,0,0,0,3.8,234886,270,923,599,2804,26,629,7,2,171,171,24,26
1,7513,2999,0,740,0.0984959,0,0,5.3,175385,560,1375,1188,5508,157,1330,12,29,477,483,148,13
1,2687,108,1,2466,0.9177521,0,1,21.5,0,38,34,5,1439,190,648,9,32,369,323,13,15
1,3183,1757,0,76,0.0238768,1,0,6.5,130313,473,490,831,2106,65,853,8,4,147,155,191,0
1,4017,1427,0,9,0.0022405,0,0,1.2,220795,219,950,940,2790,21,1025,6,1,174,85,19,6
1,2684,943,0,0,0,0,0,4.3,239792,187,682,541,1900,17,612,0,1,154,75,15,0
1,4520,1616,0,53,0.0117257,0,0,6.2,250000,351,991,1033,3097,22,1187,3,3,208,136,21,0
1,995,339,0,101,0.1015075,0,0,2.9,229375,59,220,210,688,23,228,2,2,52,46,0,0
0,3009,1211,0,89,0.0295779,0,0,6.3,177500,235,653,814,2263,27,537,4,7,171,225,52,0
1,4009,1619,0,17,0.0042405,0,0,6.3,132188,524,840,481,3575,14,160,3,15,242,338,21,66
1,3129,1078,0,0,0,0,0,6.6,148621,277,872,504,1845,30,1037,8,4,205,221,31,0
1,3988,1320,0,0,0,0,0,0.2,141161,246,1148,629,2316,27,1377,12,6,250,332,14,0
1,7997,2605,0,0,0,0,0,2,188222,214,2152,980,4194,34,3287,3,19,460,367,63,0
1,3042,1045,0,0,0,0,0,1.8,179345,153,810,557,2388,26,494,2,14,118,164,0,0
0,4806,1803,0,41,0.008531,0,0,2.8,122443,827,1072,657,3267,194,905,16,31,393,544,85,0
1,5440,1716,0,8,0.0014706,0,0,1.6,152396,239,1548,642,2800,33,2293,5,19,290,309,27,11
1,4295,1427,0,10,0.0023283,0,0,1.6,158167,135,1185,668,3335,27,652,10,11,260,421,0,0
1,5684,1954,0,22,0.0038705,0,0,3.2,161745,452,1399,1053,4028,74,1176,11,18,377,436,29,0
1,3806,1226,0,7,0.0018392,0,1,22.6,45417,1850,1155,430,2311,102,416,21,41,915,1920,154,170
1,4669,1636,0,25,0.0053545,0,0,6.8,131786,700,1187,428,3198,115,853,25,13,465,847,20,34
1,6774,1985,0,29,0.0042811,0,0,2.5,137380,687,1943,435,2584,245,2870,14,63,998,1583,25,21
1,6711,2151,0,27,0.0040232,0,0,10.9,118309,1400,1669,805,4207,211,1239,37,42,975,1674,27,222
1,7804,2098,0,21,0.0026909,0,1,19,60379,3776,2102,678,2446,260,2407,66,80,2545,3634,67,408
1,4737,1515,0,56,0.0118218,0,0,6.2,91847,678,1140,433,2117,201,1336,16,44,1023,1516,62,46
1,6858,2549,0,60,0.0087489,0,1,9.9,80060,1413,1555,375,2400,396,2262,41,45,1714,2488,147,45
1,6087,1995,0,24,0.0039428,0,0,8.3,98363,1545,1362,523,2767,278,1915,17,54,1056,1609,40,87
1,5374,1741,0,8,0.0014886,0,1,5.9,60685,2122,1445,524,2255,258,1556,23,69,1213,2043,133,153
1,5418,1841,0,9,0.0016611,0,1,11,77299,1995,1528,288,2277,368,1007,28,85,1653,2547,148,163
1,4670,1653,0,24,0.0051392,0,0,5.2,88359,966,1178,492,2543,431,870,23,35,768,1082,15,182
1,3203,1058,0,16,0.0049953,0,0,4,154792,452,739,533,1940,84,683,7,13,476,764,63,7
1,3871,1298,0,0,0,0,1,8.9,64796,1079,978,338,1713,232,985,23,60,858,1319,35,150
1,4085,1535,0,0,0,0,1,9,72283,1185,886,548,2216,227,728,17,37,860,1215,138,59
1,6892,2245,0,48,0.0069646,0,0,2.2,122361,617,1650,721,4237,245,1115,49,81,1165,2213,27,46
1,3074,961,0,0,0,0,0,4,120568,300,759,350,1947,79,506,22,17,503,721,32,16
1,4406,1370,0,8,0.0018157,0,0,5,100417,497,1157,396,2821,96,629,17,64,779,1153,29,74
1,3389,1007,0,16,0.0047212,0,0,11.2,113636,651,902,297,1934,121,563,11,48,712,1162,15,45
1,6125,1975,0,31,0.0050612,0,0,10.4,103167,1140,1550,585,3773,228,1058,29,40,997,1671,108,147
1,3101,1003,0,0,0,0,0,2.5,120000,296,809,237,1813,135,570,10,34,539,887,21,52
1,4172,1344,0,0,0,0,0,7.6,116731,714,1060,430,2473,137,729,19,61,753,1139,76,54
1,4585,1673,0,17,0.0037077,0,0,6.2,111912,547,1193,261,2141,173,1498,23,36,714,926,37,26
1,3214,960,0,16,0.0049782,0,0,3.8,115469,325,804,314,1850,119,508,1,16,720,978,14,54
1,2847,1028,0,0,0,0,0,5.1,96450,819,697,143,1436,161,742,14,23,471,764,16,121
1,4784,1281,0,11,0.0022993,0,0,6.7,102269,678,1323,307,1612,213,1892,20,54,993,1536,0,56
1,2841,817,0,7,0.0024639,0,0,13.7,88750,789,715,264,745,164,1078,22,37,795,1182,102,90
1,6129,1508,0,10,0.0016316,0,1,20.2,46505,3937,2083,373,2311,374,1145,44,63,2192,3886,124,459
1,5602,1803,0,30,0.0053552,0,0,2.7,113571,607,1356,635,3737,124,819,23,56,843,1444,31,28
1,5461,1698,0,31,0.0056766,0,0,9.4,101208,1068,1324,666,3481,175,766,12,52,975,1541,45,71
1,3988,1722,0,5,0.0012538,0,0,7.1,101488,635,789,485,2446,145,676,15,31,675,902,87,16
1,4534,1501,0,58,0.0127922,0,1,9.5,80896,1029,1142,422,2534,197,658,10,68,1067,1545,13,149
1,1666,516,0,33,0.0198079,0,0,17.2,107813,479,342,225,900,10,293,5,16,442,701,4,57
0,4014,1427,0,0,0,0,0,5.2,127778,745,909,539,3175,43,351,17,24,404,808,46,0
1,3936,1277,0,8,0.0020325,0,0,3.7,108456,649,960,432,2758,64,536,18,43,517,938,0,27
1,6344,2231,0,10,0.0015763,0,0,5.5,118750,722,1692,866,4812,100,479,13,49,891,1492,67,15
1,7006,2203,0,49,0.006994,0,0,7.6,131449,1207,2003,691,4807,101,1026,23,37,1012,1655,50,11
1,4996,1659,0,0,0,0,0,7.7,109375,1105,1354,540,3675,83,475,18,38,707,1256,21,108
1,3791,1244,0,8,0.0021103,0,1,17.7,65813,1780,1190,289,1839,95,470,13,51,1323,1846,143,157
1,3314,1124,0,35,0.0105613,0,0,10.2,125066,674,954,380,2075,81,345,3,34,776,1226,22,51
1,2899,913,0,0,0,0,0,1.8,122500,116,869,173,1958,50,224,11,14,642,933,8,43
1,3887,1141,0,62,0.0159506,0,1,23.2,75505,1430,1203,268,2153,94,212,16,44,1368,2150,47,156
1,5932,1882,0,166,0.0279838,0,1,20.6,54559,2863,1596,584,3601,102,436,15,70,1708,2865,49,191
1,4782,1428,0,144,0.0301129,0,0,8.4,109152,837,1162,616,3134,31,308,5,51,1253,2063,35,52
1,5167,1532,0,13,0.002516,0,0,5.4,147287,978,1237,657,3269,42,398,19,59,1380,2104,38,58
1,7726,2392,0,0,0,0,0,4,139844,729,2388,593,5308,210,930,22,62,1194,2491,32,43
1,7295,2038,0,106,0.0145305,0,0,13.2,89667,1907,2379,431,3973,155,598,17,150,2402,4479,15,247
1,6686,1700,0,405,0.0605743,0,1,23.7,56833,3418,2325,411,3387,170,352,19,164,2594,4837,51,408
1,7955,2514,0,33,0.0041483,1,0,14.1,88125,3135,2181,908,4666,93,366,11,142,2677,4634,229,260
1,4111,1172,0,4,0.000973,0,0,10.6,86313,1467,1173,373,2609,79,256,11,56,1100,2223,54,48
1,6194,2137,0,29,0.004682,1,0,10.1,86461,1725,1643,769,4041,98,568,21,82,1384,2598,211,166
0,2997,917,0,12,0.004004,0,1,16,73667,1062,831,316,1827,6,144,1,56,963,1662,68,72
1,3954,966,0,67,0.0169449,0,1,32.2,36635,2321,1311,188,1949,60,82,1,86,1776,3404,119,234
1,4505,1073,0,162,0.03596,0,1,37.2,30568,3230,1456,430,2407,90,77,6,99,1826,3754,133,316
1,8215,2946,0,2924,0.3559343,1,1,31.3,64375,1964,414,7,4180,411,2759,15,48,802,905,632,0
0,1144,381,0,108,0.0944056,0,0,11.7,97250,163,295,155,869,10,52,10,8,195,344,13,32
1,2163,793,0,74,0.0342117,0,0,5.4,102273,291,412,283,1809,19,100,1,11,223,309,18,13
1,7071,2663,0,352,0.0497808,0,0,18.5,74023,2476,1307,558,5094,146,338,11,73,1409,1809,101,211
1,3380,1220,0,251,0.0742604,0,1,22.4,120104,1112,513,526,2774,59,206,10,25,306,375,73,107
1,7331,381,1,6385,0.8709589,0,1,27,64773,446,221,21,4207,138,1573,12,29,1372,1571,56,54
1,5370,2085,0,0,0,0,1,32.4,101602,2622,758,526,4030,91,670,16,36,527,651,50,45
1,3341,1289,0,0,0,0,0,15.5,106326,1080,571,317,2731,28,188,10,18,366,415,13,55
1,2632,1007,0,776,0.2948328,0,0,12.8,78406,461,188,195,2065,92,128,11,48,288,445,134,83
1,6873,2873,0,151,0.02197,0,1,31.2,56000,3763,1034,431,4951,99,270,9,53,1491,1868,335,259
1,4236,2066,0,14,0.003305,0,0,8.4,67457,1146,616,651,3639,52,131,3,19,392,590,266,158
1,7866,3432,0,162,0.020595,1,1,40.2,41471,4913,1090,571,5185,167,568,9,76,1861,2430,492,255
1,5444,2175,0,35,0.0064291,0,0,19.9,81553,1905,874,607,4592,115,207,9,31,490,659,159,41
1,3132,1239,0,83,0.0265006,0,1,20.3,102958,1121,428,459,2623,47,160,7,20,275,412,46,22
1,7466,2367,0,11,0.0014733,0,1,11.8,61389,2987,2125,1102,3913,52,282,2,99,3118,5586,139,339
1,7399,2073,0,29,0.0039194,0,1,21.8,63723,3493,2201,689,3721,50,295,15,119,3199,5603,167,325
1,6710,1676,0,151,0.0225037,0,1,36.2,40122,5177,2293,328,1809,22,88,8,85,4698,6176,285,361
1,7976,1906,0,100,0.0125376,0,1,22,50540,3981,2817,302,2480,52,363,1,35,5045,6556,154,321
1,7646,2043,0,232,0.0303427,0,1,21.2,41039,3932,2350,650,3969,73,192,1,119,3292,5978,267,349
1,6088,1421,0,0,0,0,1,13.4,50964,3198,1926,386,2793,31,129,7,73,3055,5185,104,397
1,8349,2176,0,5,0.0005989,0,1,13,47262,3680,2569,805,3756,70,321,6,115,4081,6957,288,331
1,3357,854,0,6,0.0017873,0,1,29.1,53654,1748,975,308,1600,46,114,0,31,1566,2392,0,135
0,4283,1671,0,229,0.0534672,0,0,15.6,89259,1058,730,520,3745,30,82,6,32,388,599,27,54
1,5180,2160,0,8,0.0015444,0,0,4.1,94375,997,968,568,4704,32,72,15,37,320,391,16,102
1,2602,1053,0,43,0.0165257,0,0,10.2,86250,573,483,212,2371,10,22,4,28,167,228,23,60
1,4993,2113,0,0,0,1,0,13.2,105233,896,936,412,4454,62,83,9,33,352,415,156,85
1,5687,2410,0,7,0.0012309,0,0,5.4,113333,1086,982,606,5192,21,153,9,25,287,390,42,105
1,4733,1844,0,52,0.0109867,0,0,9.2,95568,884,918,448,4297,40,59,5,38,294,414,37,83
0,4120,1731,0,17,0.0041262,0,0,3.6,78750,660,764,490,3788,21,77,9,16,209,275,0,53
1,5863,2375,0,7,0.0011939,0,0,4.5,137440,733,1256,1296,5298,21,225,4,23,292,429,85,23
1,8360,3153,0,242,0.0289474,0,0,7.1,115880,1117,2037,897,7026,89,441,8,53,743,940,51,71
0,3423,1371,0,0,0,0,0,4.2,130714,398,665,482,3138,8,70,4,20,183,208,21,6
1,2963,1197,0,4,0.00135,0,0,11.9,107917,763,623,455,2564,17,80,2,12,288,374,39,38
0,6114,2362,0,49,0.0080144,0,0,9.4,150438,1065,1185,794,5477,38,201,10,15,373,432,32,52
1,4144,1656,0,17,0.0041023,1,0,10.2,86934,1113,930,691,3148,61,135,9,29,762,1106,157,132
1,2683,907,0,255,0.0950429,0,1,20.9,66875,951,509,429,1962,27,142,3,35,514,686,99,63
1,4373,1584,0,62,0.0141779,0,1,20.4,65000,1830,966,505,3087,43,248,6,50,939,1465,103,62
1,3362,1393,0,110,0.0327186,0,0,13.2,99500,886,646,329,2587,66,91,12,28,578,792,100,46
1,4917,2223,0,135,0.0274558,0,0,16.8,72432,1731,770,704,3900,70,126,8,61,752,1109,60,209
1,6159,2822,0,18,0.0029226,1,1,14.3,61380,1803,1065,669,5079,67,154,5,47,807,1216,160,234
1,7458,3078,0,95,0.012738,0,0,5.4,82610,1988,1491,904,5500,118,399,15,57,1369,1935,151,139
1,4796,2311,0,46,0.0095913,0,0,9.4,80299,1111,733,798,4123,44,175,6,29,419,701,58,55
1,4909,1915,0,44,0.0089631,0,0,8.4,110107,790,929,642,4249,30,139,11,33,447,664,101,117
0,3349,1309,0,17,0.0050761,0,0,5.7,120469,561,621,478,3049,31,90,5,16,158,242,11,7
1,6543,2725,0,86,0.0131438,0,0,12.9,83155,1381,1266,1002,5248,76,344,17,58,800,1034,65,88
1,3267,1536,0,0,0,0,0,10.4,68271,863,553,417,2758,28,100,4,40,337,482,54,56
1,6269,2602,0,11,0.0017547,0,0,12.8,103224,1565,1253,1070,5498,31,153,1,33,553,796,112,44
1,2221,877,0,0,0,0,0,7.8,119318,412,444,347,1957,21,96,3,11,133,247,20,19
1,3622,1573,0,0,0,0,0,5,114696,378,739,694,3257,24,122,3,22,194,344,50,63
0,3943,1367,0,321,0.0814101,0,0,7.7,88802,827,950,518,2986,51,156,3,34,713,1031,70,112
1,7167,2593,0,147,0.0205107,0,0,6.6,81862,1282,1453,1068,5974,56,177,2,42,916,1528,54,98
1,6670,1474,0,74,0.0110945,1,0,13.2,71131,2286,2048,523,3505,68,277,2,103,2715,5094,137,292
1,2638,778,0,15,0.0056861,0,1,13.5,55000,1036,759,309,1535,5,77,1,36,984,1508,18,98
0,1741,453,0,41,0.0235497,0,1,26.7,63988,689,478,166,1011,11,23,0,42,654,1050,5,88
1,1581,752,0,224,0.1416825,1,1,29.4,41417,636,219,173,1300,38,27,2,75,139,176,185,127
1,2078,1086,0,6,0.0028874,0,1,21,49167,1063,374,477,1840,27,35,7,50,119,148,127,66
1,3833,1534,0,39,0.0101748,0,1,19.4,44018,1889,901,531,3220,56,146,0,98,313,396,78,158
1,4417,1658,0,263,0.0595427,1,1,30.5,45189,2217,976,612,3825,67,45,15,122,343,406,225,223
1,4928,2035,0,249,0.0505276,1,1,24.1,43456,2263,1158,625,4131,103,114,6,165,409,471,373,253
1,2492,958,0,12,0.0048154,0,0,8.5,74402,860,565,477,2201,28,91,7,35,130,180,19,95
1,5429,2216,0,0,0,1,0,12.1,88406,1258,1312,847,4737,64,200,8,106,314,334,188,126
0,1394,551,0,5,0.0035868,0,0,6.9,79464,262,286,281,1280,4,12,0,38,60,38,9,19
1,3896,1605,0,28,0.0071869,1,0,13.3,91429,1137,917,646,3451,41,118,13,42,231,255,138,67
1,3240,1710,0,12,0.0037037,1,1,32.6,41875,1586,528,625,2790,60,126,5,60,199,261,199,201
1,4362,1967,0,18,0.0041265,1,1,32.2,39714,2317,879,965,3772,50,86,7,114,333,358,319,261
1,4908,2098,0,59,0.0120212,0,0,12.2,65781,2193,970,780,4211,56,232,13,76,320,374,126,175
1,2745,872,0,516,0.1879781,0,0,10.9,104333,609,528,543,2425,36,117,3,27,137,205,70,42
1,5006,1853,0,26,0.0051938,0,0,11.6,59536,2229,1298,597,4559,41,98,16,66,226,381,23,107
1,3192,1411,0,0,0,0,1,18.7,49640,1275,639,561,2784,36,53,5,88,226,234,93,151
1,4362,1735,0,136,0.0311784,1,0,10.7,74191,1039,835,907,3960,15,82,4,61,240,265,123,66
1,4293,1691,0,174,0.0405311,0,1,18.9,39704,2063,1059,827,3448,68,213,11,118,435,485,225,227
0,1668,606,0,6,0.0035971,0,0,7.4,88304,241,417,235,1503,14,40,0,33,78,74,14,26
0,5324,2161,0,20,0.0037566,1,1,17.4,50924,2383,1172,988,4658,26,73,3,194,370,417,177,236
1,3096,1146,0,17,0.005491,0,0,9.5,66917,709,742,500,2762,23,53,1,71,186,180,40,35
1,6113,2186,0,283,0.0462948,1,1,33.8,33101,3472,1781,723,4593,125,483,13,140,759,907,246,443
1,5073,1929,0,3,0.0005914,0,1,22.3,38987,2430,1267,636,4162,88,237,12,167,407,570,107,322
1,3971,1472,0,18,0.0045329,0,1,12.7,50440,1953,999,592,3477,22,132,4,87,249,328,36,141
1,3350,1158,0,4,0.001194,0,0,3.9,76825,804,847,572,2944,18,155,2,38,193,301,0,61
0,2804,1005,0,28,0.0099857,0,0,8.6,82875,708,692,459,2404,23,135,2,45,195,252,64,14
0,5485,2157,0,10,0.0018232,0,1,11.9,54696,1732,1103,1239,4860,13,95,5,175,337,397,61,101
0,3877,1528,0,6,0.0015476,0,1,21.8,52528,1654,875,631,3223,22,173,5,167,287,325,41,167
1,2240,834,0,17,0.0075893,0,0,13.6,58405,683,616,316,1944,26,16,5,72,177,187,30,75
1,3476,1316,0,0,0,0,1,29.5,37500,1960,879,387,2893,17,155,0,152,259,298,117,319
1,3282,1266,0,0,0,0,1,19,50417,1480,771,496,2863,16,54,5,125,219,306,136,145
0,2464,913,0,6,0.0024351,0,0,18.2,68393,998,558,425,2238,17,29,6,48,126,152,10,89
0,2442,966,0,12,0.004914,0,0,6,69375,614,448,450,2281,6,27,2,35,91,129,23,32
0,2923,1171,0,11,0.0037633,0,1,19.5,54375,1107,565,584,2625,12,15,1,101,169,192,40,86
0,4511,1665,0,29,0.0064287,0,0,10.1,81786,1203,942,938,4178,20,25,3,87,198,252,72,43
1,4648,1813,0,0,0,1,1,34.8,36828,2834,1307,470,3729,37,149,11,224,498,568,230,360
1,4505,1778,0,12,0.0026637,0,1,14.4,54095,1896,1181,655,3843,28,91,4,181,358,454,57,147
0,1916,829,0,0,0,0,1,24.6,38333,1204,457,431,1669,13,25,9,54,146,178,114,76
0,5379,2035,0,0,0,1,1,23,45134,3041,1362,763,4677,18,119,3,146,416,529,139,179
1,2578,1035,0,26,0.0100853,0,1,25.8,37092,1658,570,453,2215,18,35,5,85,220,392,41,237
0,5450,1999,0,8,0.0014679,0,0,15.8,62779,2177,1154,872,4827,20,77,18,160,348,443,73,125
0,3913,1401,0,5,0.0012778,0,0,15.7,59115,1159,943,559,3518,15,49,2,97,232,320,13,144
0,4100,1663,0,13,0.0031707,0,0,17.5,63555,1417,812,730,3649,22,46,5,122,256,220,30,128
0,1477,727,0,0,0,0,1,32,49556,590,175,394,1370,4,5,1,34,63,48,56,62
0,5195,2080,0,142,0.027334,0,1,13.1,53225,1722,950,903,4617,48,31,3,192,304,303,46,115
0,4134,1826,0,0,0,0,0,11.8,58697,1466,594,1023,3810,9,23,10,89,193,214,87,117
0,2198,875,0,0,0,0,0,13.5,61500,876,390,495,1977,11,24,1,51,134,114,24,35
0,4392,1784,0,169,0.0384791,1,1,19.5,43750,1861,994,850,3732,25,15,2,291,327,433,218,240
0,3083,1290,0,42,0.0136231,0,1,12.6,41352,1359,645,724,2551,2,10,6,146,368,428,9,59
0,3240,1482,0,33,0.0101852,0,0,16.3,57708,962,552,676,3022,6,12,2,44,154,269,22,49
0,1458,521,0,15,0.0102881,0,1,21.9,44167,759,450,158,911,5,2,0,26,514,743,44,49
0,1955,758,0,2,0.001023,0,1,21,36625,1298,482,313,1490,19,14,8,44,380,487,33,76
0,4105,1730,0,18,0.0043849,0,1,18.4,48106,1991,828,875,3623,25,19,3,139,296,280,59,218
0,652,311,0,2,0.0030675,0,1,19.9,48750,441,103,163,558,0,3,0,30,61,36,9,49
0,2142,978,0,1,0.0004669,0,1,32.2,34107,1130,393,401,1555,8,13,2,395,169,143,92,108
0,1847,740,0,129,0.069843,0,0,15.3,57042,644,365,338,1548,35,12,0,90,162,149,29,75
1,3755,1612,0,13,0.0034621,0,1,21.5,55572,1398,703,857,3412,15,24,7,110,187,214,77,215
0,4406,1997,0,26,0.005901,1,1,38.4,26463,2664,1074,882,3550,28,46,5,375,402,489,399,411
1,3362,1423,0,8,0.0023795,0,1,29.2,47407,1504,793,617,2932,22,43,4,126,235,280,64,246
0,3412,1487,0,29,0.0084994,0,1,21.7,43851,1746,673,701,2867,11,18,6,224,286,182,57,225
0,7231,2972,0,147,0.0203291,1,1,21.1,52595,2996,1544,1270,5983,268,207,30,150,593,804,242,448
1,6991,3277,0,62,0.0088685,1,0,15.4,56458,2193,1273,1442,6380,78,117,11,55,350,490,274,281
0,2175,1002,0,20,0.0091954,0,1,24.5,39464,1083,425,389,1896,48,16,4,32,179,231,130,150
0,1409,697,0,2,0.0014194,0,1,23.7,51546,592,219,376,1325,9,6,0,18,51,87,39,72
1,4292,1527,0,10,0.0023299,0,0,16.1,72500,1162,925,639,1441,879,1262,61,32,617,744,16,182
1,2280,805,0,42,0.0184211,0,0,10.7,84322,521,426,480,791,333,869,6,17,264,299,95,55
1,6678,2162,0,12,0.0017969,0,0,6.7,106161,1143,1504,668,1110,1187,3567,84,16,714,689,41,130
1,4412,1370,0,26,0.005893,0,0,10.2,124837,752,984,424,1165,639,2108,48,12,440,397,8,7
1,4000,1414,0,56,0.014,0,1,31.7,41167,1950,1037,540,1733,747,673,41,54,752,893,52,231
1,3206,1112,0,71,0.022146,0,1,32.1,43548,1841,783,467,1243,624,610,60,43,626,764,148,260
1,3087,1170,0,9,0.0029155,0,1,13.2,59097,942,710,299,1533,472,281,35,55,711,832,48,62
1,2071,722,0,32,0.0154515,0,1,15.7,54702,656,489,274,1092,260,210,47,34,428,547,41,64
1,3128,1131,0,25,0.0079923,0,0,15.4,72697,1263,673,468,1299,682,695,45,9,398,435,40,66
1,4695,1451,0,22,0.0046858,0,1,16.5,61912,2325,1318,440,1548,1183,576,101,41,1246,1647,75,280
1,3842,1458,0,0,0,0,0,11,101900,516,788,416,1249,724,1378,31,11,449,461,41,59
1,4223,1447,0,20,0.004736,0,0,1.7,110570,740,836,437,1285,826,1539,32,19,522,514,30,92
1,2962,1011,0,17,0.0057394,1,1,20.8,41074,1625,785,349,897,920,308,7,26,804,1064,173,181
1,3917,1451,0,459,0.1171815,0,0,16.9,72764,958,721,414,1472,1216,673,27,19,510,512,63,131
1,2798,1260,0,222,0.0793424,1,1,56.6,15288,1462,629,564,726,1039,503,13,30,487,535,536,364
1,2470,1076,0,0,0,0,1,17.2,50800,1091,541,183,1205,556,125,28,25,531,668,130,192
1,3271,1072,0,12,0.0036686,0,1,37.8,48205,2070,938,244,1316,636,274,51,29,965,1369,148,162
1,3061,1082,0,15,0.0049004,0,1,22.8,39145,1460,794,291,1028,733,324,17,30,929,1154,99,169
1,2938,1183,0,0,0,0,0,8.5,66167,522,587,486,1987,294,199,6,22,430,556,6,65
1,5357,2100,0,11,0.0020534,0,0,12.5,71667,1466,1134,743,2744,846,711,62,31,963,1175,74,223
1,3555,1312,0,3,0.0008439,0,1,26.4,32200,2359,954,267,1285,811,282,34,30,1113,1425,148,238
1,2359,996,0,7,0.0029674,1,1,35.7,31795,1532,563,180,958,598,228,22,18,535,668,221,192
1,3372,1374,0,46,0.0136418,0,1,18.8,52232,1257,790,270,1388,876,427,32,40,609,825,164,164
1,2578,923,0,0,0,0,1,30.2,68419,1095,706,158,601,748,779,36,13,401,418,113,175
1,2538,1223,0,38,0.0149724,0,1,40.4,24904,1573,479,597,811,613,598,13,16,487,632,366,308
1,4988,1369,0,53,0.0106255,0,0,17.1,68088,1928,1297,653,1563,652,1398,66,16,1293,1896,28,131
1,3655,978,0,45,0.0123119,0,0,12.6,81667,948,832,451,592,496,1858,45,14,650,759,42,96
1,5072,1720,0,374,0.0737382,0,1,23.4,53000,2568,1105,821,1369,1679,1124,33,30,837,1074,235,288
