GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC02,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC19,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC23,HC01_EST_VC24,HC01_EST_VC25,HC01_EST_VC27,HC01_EST_VC28,HC01_EST_VC29,HC01_EST_VC31,HC01_EST_VC32,HC01_EST_VC33,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC44,HC01_EST_VC45,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC52
Id,Id2,Geography,Total; Estimate; Population 18 to 24 years,Total; Estimate; Less than high school graduate,Total; Estimate; High school graduate (includes equivalency),Total; Estimate; Some college or associate's degree,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 25 years and over,Total; Estimate; Less than 9th grade,"Total; Estimate; 9th to 12th grade, no diploma",Total; Estimate; High school graduate (includes equivalency),"Total; Estimate; Some college, no degree",Total; Estimate; Associate's degree,Total; Estimate; Bachelor's degree,Total; Estimate; Graduate or professional degree,Total; Estimate; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Estimate; Population 25 to 34 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 35 to 44 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 45 to 64 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 65 years and over,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Less than high school graduate,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - High school graduate (includes equivalency),Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Some college or associate's degree,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Bachelor's degree or higher,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Educational attainment
1400000US06001422700,06001422700,"Census Tract 4227, Alameda County, California",2472,0.0,7.4,78.1,14.5,937,2.6,0.9,3.5,8.3,5.9,39.1,39.8,96.6,78.9,440,100.0,78.0,189,87.3,82.0,232,96.6,75.0,76,100.0,88.2,50.0,0.0,27.6,12.3,31875,-,-,6250,32014,33125,2.1
1400000US06001422800,06001422800,"Census Tract 4228, Alameda County, California",6718,0.1,21.5,74.6,3.8,809,0.0,0.6,8.3,9.9,1.2,43.3,36.7,99.4,80.0,483,100.0,85.7,133,100.0,88.7,161,96.9,71.4,32,100.0,0.0,100.0,0.0,51.1,8.7,28333,-,25040,-,33625,30120,3.1
1400000US06001422900,06001422900,"Census Tract 4229, Alameda County, California",1654,0.0,14.5,55.7,29.7,1629,2.6,6.6,9.9,10.4,3.9,40.6,25.8,90.7,66.4,664,98.8,75.2,306,87.9,72.9,554,81.8,48.6,105,95.2,86.7,63.1,72.3,47.1,28.6,37759,30781,30089,31196,36591,47000,9.3
1400000US06001423000,06001423000,"Census Tract 4230, Alameda County, California",494,4.9,5.7,58.9,30.6,3265,1.7,5.3,5.7,13.5,2.5,35.5,35.7,92.9,71.2,1102,96.2,80.5,543,95.0,83.4,1066,95.1,61.8,554,80.1,59.0,18.2,27.6,11.9,8.7,43299,11979,8750,27853,51602,54286,4.6
1400000US06001423100,06001423100,"Census Tract 4231, Alameda County, California",376,6.6,6.6,77.4,9.3,2829,4.9,2.5,12.0,19.0,7.0,31.4,23.3,92.6,54.7,661,96.4,79.9,779,93.8,45.3,925,96.6,50.3,464,77.2,43.3,22.5,24.2,21.1,14.1,34792,20568,17222,32634,35972,76875,1.4
1400000US06001423200,06001423200,"Census Tract 4232, Alameda County, California",309,24.3,34.0,29.4,12.3,1666,9.4,5.5,15.8,19.5,6.8,21.2,21.7,85.1,43.0,528,79.5,42.6,282,91.5,40.1,624,92.1,50.6,232,71.1,26.7,2.8,27.4,12.5,15.9,40176,21953,38631,26765,43375,64537,5.5
1400000US06001423300,06001423300,"Census Tract 4233, Alameda County, California",329,0.0,82.4,15.5,2.1,2414,3.8,2.4,13.3,25.9,6.7,26.3,21.5,93.7,47.8,466,96.6,70.4,545,97.4,69.5,944,92.6,39.7,459,88.9,15.7,0.0,0.0,14.0,4.1,38733,22857,37298,30495,38625,73659,6.4
1400000US06001423400,06001423400,"Census Tract 4234, Alameda County, California",612,2.1,22.9,50.7,24.3,2743,10.9,6.2,22.0,13.5,3.1,22.4,21.9,82.9,44.3,677,87.0,58.1,501,94.4,47.1,1159,72.2,37.2,406,92.1,38.2,19.8,13.2,8.6,7.8,34277,25302,24719,32321,47292,38458,1.9
1400000US06001423500,06001423500,"Census Tract 4235, Alameda County, California",549,9.3,9.5,66.7,14.6,2946,6.7,3.5,28.1,8.9,3.7,29.9,19.2,89.8,49.1,669,87.7,61.4,496,100.0,44.0,1066,90.6,55.3,715,83.4,31.9,30.6,35.7,17.1,5.5,30441,-,25301,26471,48125,31300,20.8
1400000US06001423601,06001423601,"Census Tract 4236.01, Alameda County, California",1106,1.1,4.3,70.0,24.6,1731,0.5,1.7,6.1,11.4,1.7,31.2,47.4,97.8,78.6,352,100.0,91.8,368,100.0,71.5,703,99.1,84.2,308,89.6,59.4,0.0,0.0,16.7,5.9,50559,-,41094,26328,48720,67500,2.7
1400000US06001423602,06001423602,"Census Tract 4236.02, Alameda County, California",3169,0.0,10.4,71.4,18.2,1898,1.6,1.1,1.3,13.0,4.8,41.1,37.2,97.3,78.3,665,99.2,87.4,440,94.3,80.2,530,100.0,73.8,263,92.0,61.2,51.0,0.0,30.6,14.5,35139,"2,500-",-,30431,30756,52585,3.2
1400000US06001423700,06001423700,"Census Tract 4237, Alameda County, California",1654,0.7,18.4,75.8,5.1,1469,3.0,0.7,3.0,10.0,5.6,25.6,52.1,96.3,77.7,257,100.0,94.2,245,100.0,78.4,604,98.2,74.3,363,87.9,71.1,80.0,34.1,27.9,9.4,52176,-,41250,29028,32333,74375,0.0
1400000US06001423800,06001423800,"Census Tract 4238, Alameda County, California",83,16.9,13.3,28.9,41.0,2199,1.2,0.4,2.0,9.2,2.1,32.0,53.1,98.4,85.1,263,100.0,79.1,333,100.0,84.1,961,98.5,82.4,642,96.7,92.1,0.0,22.7,0.0,2.0,58864,-,14145,42625,50438,92596,3.3
1400000US06001423901,06001423901,"Census Tract 4239.01, Alameda County, California",66,0.0,34.8,43.9,21.2,1361,1.9,0.0,14.3,31.7,5.3,23.9,22.9,98.1,46.7,379,100.0,34.8,279,94.6,64.5,528,97.9,41.3,175,100.0,60.6,0.0,46.7,8.7,7.1,34520,52833,32744,31635,36042,53421,4.0
1400000US06001423902,06001423902,"Census Tract 4239.02, Alameda County, California",32,31.3,0.0,43.8,25.0,1246,0.0,0.7,2.6,16.0,0.8,29.1,50.9,99.3,79.9,241,100.0,80.9,253,100.0,85.0,609,98.5,79.1,143,100.0,72.7,0.0,0.0,0.0,5.6,41950,-,35583,37879,52768,56600,0.6
1400000US06001424001,06001424001,"Census Tract 4240.01, Alameda County, California",566,6.7,25.6,46.6,21.0,2482,9.7,9.0,13.2,16.6,13.7,23.4,14.5,81.3,37.8,850,89.4,53.2,648,73.1,36.9,781,86.2,30.1,203,54.7,6.4,16.6,17.7,22.9,11.7,39347,41384,38889,36317,31694,50500,9.2
1400000US06001424002,06001424002,"Census Tract 4240.02, Alameda County, California",280,33.2,40.7,21.1,5.0,1452,1.2,11.7,23.8,18.0,2.1,30.9,12.3,87.1,43.1,367,95.6,74.1,398,69.1,25.9,512,99.0,49.0,175,74.9,0.0,8.0,22.0,31.1,14.1,42024,28203,25375,43846,43731,62500,7.4
1400000US06001425101,06001425101,"Census Tract 4251.01, Alameda County, California",68,0.0,44.1,0.0,55.9,1823,0.0,0.0,3.9,15.3,2.1,16.4,62.3,100.0,78.7,561,100.0,78.4,242,100.0,100.0,671,100.0,85.8,349,100.0,50.4,-,0.0,5.0,14.8,52372,-,46458,46127,40833,68264,1.4
1400000US06001425102,06001425102,"Census Tract 4251.02, Alameda County, California",145,0.0,0.0,67.6,32.4,1845,0.0,0.7,1.6,10.6,7.3,43.7,36.1,99.3,79.8,992,100.0,84.2,260,95.4,78.5,418,100.0,75.1,175,100.0,68.6,0.0,43.3,17.6,6.0,80021,-,-,56523,80156,85851,1.0
1400000US06001425103,06001425103,"Census Tract 4251.03, Alameda County, California",298,6.0,17.8,60.7,15.4,1810,0.0,7.8,10.8,13.7,5.5,39.0,23.1,92.2,62.2,821,88.4,62.6,425,100.0,79.3,385,100.0,56.9,179,74.3,30.7,30.5,7.7,12.4,7.7,66635,"2,500-",48450,40128,72411,110221,0.0
1400000US06001425104,06001425104,"Census Tract 4251.04, Alameda County, California",276,0.0,32.6,40.2,27.2,2303,0.7,5.6,18.5,18.9,2.9,31.9,21.7,93.7,53.5,906,96.7,65.3,315,100.0,64.8,776,92.8,41.6,306,81.0,37.3,47.2,49.4,17.4,5.6,43182,25156,7469,26488,55337,58824,2.8
1400000US06001426100,06001426100,"Census Tract 4261, Alameda County, California",410,13.7,16.1,47.3,22.9,3986,1.2,0.3,5.7,7.5,1.7,37.1,46.6,98.5,83.6,163,100.0,100.0,721,100.0,82.2,2115,98.9,89.3,987,96.1,69.8,0.0,5.3,9.3,1.2,89844,-,45688,61397,61932,119224,0.7
1400000US06001426200,06001426200,"Census Tract 4262, Alameda County, California",261,34.5,6.5,31.4,27.6,2912,0.7,0.9,5.0,11.7,3.7,35.7,42.2,98.4,77.9,215,100.0,94.0,569,97.9,85.4,1693,99.4,80.8,435,94.0,48.7,0.0,13.6,8.9,0.4,85917,38875,51250,47946,74861,138594,0.7
1400000US06001427100,06001427100,"Census Tract 4271, Alameda County, California",143,18.9,26.6,54.5,0.0,2713,2.8,2.8,19.0,18.4,5.4,30.2,21.5,94.4,51.7,253,90.5,40.7,666,100.0,69.4,1138,96.4,51.1,656,86.9,39.0,0.0,9.5,1.1,0.6,56648,40156,34605,42052,81205,87679,2.4
1400000US06001427200,06001427200,"Census Tract 4272, Alameda County, California",615,12.7,22.1,63.9,1.3,2951,10.8,10.5,22.0,21.7,4.3,17.6,13.1,78.7,30.7,582,97.6,40.5,774,84.5,39.3,1249,76.6,28.6,346,41.6,2.9,27.1,33.5,18.1,0.0,40461,14397,21406,42500,57059,77061,6.6
