GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08
Id,Id2,Geography,Number; OCCUPANCY STATUS - Total housing units,Percent; OCCUPANCY STATUS - Total housing units,Number; OCCUPANCY STATUS - Total housing units - Occupied housing units,Percent; OCCUPANCY STATUS - Total housing units - Occupied housing units,Number; TENURE - Occupied housing units,Percent; TENURE - Occupied housing units,Number; TENURE - Occupied housing units - Owner occupied,Percent; TENURE - Occupied housing units - Owner occupied,Number; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Percent; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Number; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Percent; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Number; TENURE - Occupied housing units - Renter occupied,Percent; TENURE - Occupied housing units - Renter occupied
1400000US06001441700,06001441700,"Census Tract 4417, Alameda County, California",2762,100.0,2585,93.6,2585,100.0,1530,59.2,1359,52.6,171,6.6,1055,40.8
1400000US06001441800,06001441800,"Census Tract 4418, Alameda County, California",2413,100.0,2310,95.7,2310,100.0,1406,60.9,1147,49.7,259,11.2,904,39.1
1400000US06001441921,06001441921,"Census Tract 4419.21, Alameda County, California",1295,100.0,1247,96.3,1247,100.0,422,33.8,349,28.0,73,5.9,825,66.2
1400000US06001441923,06001441923,"Census Tract 4419.23, Alameda County, California",2227,100.0,2037,91.5,2037,100.0,127,6.2,112,5.5,15,0.7,1910,93.8
1400000US06001441924,06001441924,"Census Tract 4419.24, Alameda County, California",2675,100.0,2569,96.0,2569,100.0,1521,59.2,1302,50.7,219,8.5,1048,40.8
1400000US06001441925,06001441925,"Census Tract 4419.25, Alameda County, California",2919,100.0,2772,95.0,2772,100.0,462,16.7,414,14.9,48,1.7,2310,83.3
1400000US06001441926,06001441926,"Census Tract 4419.26, Alameda County, California",1456,100.0,1376,94.5,1376,100.0,290,21.1,245,17.8,45,3.3,1086,78.9
1400000US06001441927,06001441927,"Census Tract 4419.27, Alameda County, California",1817,100.0,1723,94.8,1723,100.0,536,31.1,483,28.0,53,3.1,1187,68.9
1400000US06001442000,06001442000,"Census Tract 4420, Alameda County, California",1023,100.0,997,97.5,997,100.0,926,92.9,727,72.9,199,20.0,71,7.1
1400000US06001442100,06001442100,"Census Tract 4421, Alameda County, California",1660,100.0,1628,98.1,1628,100.0,1359,83.5,1075,66.0,284,17.4,269,16.5
1400000US06001442200,06001442200,"Census Tract 4422, Alameda County, California",2161,100.0,2108,97.5,2108,100.0,1754,83.2,1366,64.8,388,18.4,354,16.8
1400000US06001442301,06001442301,"Census Tract 4423.01, Alameda County, California",1461,100.0,1418,97.1,1418,100.0,770,54.3,641,45.2,129,9.1,648,45.7
1400000US06001442302,06001442302,"Census Tract 4423.02, Alameda County, California",2050,100.0,1868,91.1,1868,100.0,469,25.1,411,22.0,58,3.1,1399,74.9
1400000US06001442400,06001442400,"Census Tract 4424, Alameda County, California",1977,100.0,1912,96.7,1912,100.0,1282,67.1,1051,55.0,231,12.1,630,32.9
1400000US06001442500,06001442500,"Census Tract 4425, Alameda County, California",2239,100.0,2167,96.8,2167,100.0,1332,61.5,1055,48.7,277,12.8,835,38.5
1400000US06001442601,06001442601,"Census Tract 4426.01, Alameda County, California",1295,100.0,1263,97.5,1263,100.0,910,72.1,707,56.0,203,16.1,353,27.9
1400000US06001442602,06001442602,"Census Tract 4426.02, Alameda County, California",1744,100.0,1659,95.1,1659,100.0,919,55.4,714,43.0,205,12.4,740,44.6
